,0,1,2,3,4,5,6,7,8,9
0,0.6097512166261926,0.1629728432098619,0.4705997547862947,0.4197112167000061,0.3470130394134114,0.2125904673540897,0.2204802371520972,0.6027836815148475,0.2471313087660349,0.7882788784952727
1,0.7143242959741603,0.3968925604991937,0.3316002811110363,0.65969464170456,0.854797880404859,0.5548063349839528,0.381515635590065,0.2979619024638339,0.782951551856961,0.1948625979905289
2,0.9349239295115478,0.96607593807194,0.2309012269243286,0.5299663609200306,0.393502639638748,0.2552409664014035,0.438193864032491,0.225758997477998,0.8456556032640288,0.4813645902089231
3,0.5826109684406426,0.9180412810615056,0.4876249534278818,0.9752235126534244,0.5523377262927943,0.6156871688292676,0.7392438338974863,0.7386858876816574,0.6768465706516014,0.3559439927715464
4,0.265998943452571,0.606868726527903,0.8985176382092,0.5845969640666606,0.7104879427451812,0.421852211258472,0.2176250478781682,0.7318503295789694,0.9385752955420092,0.8747813572641538
5,0.9414179937245888,0.4352212850457422,0.7673599548901879,0.5384689867499672,0.8698541349958628,0.4067273046435025,0.8351192137312599,0.2424758945420858,0.3651404784651003,0.663349955527588
6,0.0137351744404049,0.2375415333702366,0.5848144998179778,0.2031942446380072,0.3671166375478747,0.1203807898773976,0.5998646866059714,0.3661293581525716,0.0200951444332087,0.3580921681633351
7,0.7881598364038307,0.3249027686946178,0.5453934941612887,0.9376643650802392,0.8584718577125836,0.1580615210533762,0.8721086986612185,0.7970907790876619,0.4001535096941386,0.9918263014550714
8,0.4865867750569008,0.4813399974873577,0.6610579116366667,0.1373617700641067,0.2721858556822579,0.9991147599004176,0.2183713260653601,0.506548783826404,0.6621872121422944,0.4064984560803442
9,0.6488898988390177,0.750003358437708,0.5677288989641136,0.989880363576008,0.4185502719900412,0.9399027667557543,0.3963557614943171,0.7405203029726216,0.9214439121731748,0.7916181240199504
10,0.3010482543854014,0.6672030536639234,0.5708328499859147,0.7946240513949172,0.8513767339815814,0.9869283367372192,0.4784648928478074,0.7973519015990745,0.1138232595819379,0.5596314306313543
11,0.5857695274080842,0.3030245642635073,0.7007524838490093,0.5273321353093282,0.0332138317670943,0.8851958684108286,0.6694234068054697,0.7223280054358643,0.2009834632186462,0.6936434717633009
12,0.6810247051988558,0.1975172698920809,0.5049077889684044,0.1828772506691636,0.9855920744280096,0.2329276920960558,0.696170075466411,0.7212621459100328,0.1910466981801697,0.7372865908286818
13,0.1403108155896634,0.9191492910047302,0.4967085888522664,0.9227092354816216,0.2122635271489165,0.8943738939195818,0.8763131528813897,0.4388385590071603,0.4331005677333959,0.1168810792892248
14,0.8143877953348354,0.4191849280602985,0.8611324791190949,0.527782869455715,0.4315783294421109,0.5932414164707793,0.7658034641438781,0.7286909125304137,0.1254074901699448,0.0242687294444068
15,0.869040771037569,0.268408795200013,0.8100373904325173,0.2086665029637048,0.3228373867160584,0.9056069297330296,0.3293318056373183,0.8797122570992736,0.7880434695338245,0.8170385182957435
16,0.8815909379379853,0.103382887731344,0.5548838051222207,0.6922766032641162,0.7216340617396024,0.7363798794114595,0.6467343742283892,0.810620888054648,0.0380198522595925,0.4874511381708177
17,0.6535106079008449,0.0848636584092406,0.0042546521265338,0.9032841453679128,0.5302982096445604,0.0481162057192644,0.390315489370126,0.4206741666931149,0.9503126140615388,0.0566684280126551
18,0.2617061008980417,0.0091912006830198,0.4884432874370841,0.7947092432831878,0.9019652640595996,0.2232931434982618,0.3916060891487599,0.6012038381676301,0.6957934090206441,0.0107063986689358
19,0.6637198521635339,0.1370680919439073,0.9551953178345997,0.3687792346475128,0.5301516869589712,0.2018251328524289,0.822612633350913,0.7426807692664076,0.9135603616119634,0.4233167444639609
20,0.0849024889185382,0.951013156649828,0.992126969175476,0.1389326318917758,0.0543285166828093,0.4270641932220835,0.913888988069782,0.897144771812042,0.8836145578770946,0.0978279387080736
21,0.1386096965863309,0.2446454051137768,0.5116686118754038,0.8461751058172081,0.8505406396419365,0.7427104144402856,0.3849473166240549,0.3868691216767003,0.8972354343795439,0.94535008015433
22,0.6348818913339088,0.2760700149541958,0.6716716650791412,0.12562658806964,0.529692654099546,0.6726192239661413,0.6044620542270807,0.5530487060182052,0.3989529777263397,0.0827170684552749
23,0.8644873073986987,0.601041055330175,0.3909441877759652,0.7890871165935556,0.4667104092701368,0.8232861180679966,0.0927738308034012,0.9591328985819688,0.7731654566836879,0.7129677599264244
24,0.1053329197417095,0.5076694942996929,0.5624888656649047,0.6720578500642369,0.2414794401140503,0.9673157715913762,0.2930366908499484,0.078050980988352,0.3906919869901454,0.7807581453328047
25,0.2661879347540363,0.6409609871917569,0.4382635057824627,0.1751983727371879,0.4666706447329705,0.3140333107387167,0.5965928121427294,0.6698554708592904,0.8681911087243692,0.4509885304442731
26,0.1472107115952234,0.4915930623977135,0.5834505796251767,0.1825125041316236,0.083976748222055,0.4287192970929333,0.944438998182404,0.9723955674830296,0.5849111074545389,0.3762929666439824
27,0.3686586654816518,0.4613885607852007,0.3465444947398323,0.4880132448485679,0.6370424236883862,0.3376785311832934,0.9056590067187524,0.0541325918762527,0.3689417706904482,0.6350213444956062
28,0.662096013943991,0.6087879186787019,0.4908352337938201,0.1041856688963717,0.7921635453443877,0.221145708559896,0.0788353138389206,0.2821966678923318,0.8746480919790934,0.906988380225886
29,0.9051206892872276,0.3486431313920004,0.8891268099345624,0.514262701245582,0.6901192039198627,0.1325858209298007,0.3684592316730622,0.714398322967155,0.2223543035479187,0.9311778579610408
30,0.7409986910078479,0.1024304701352453,0.5243451028362398,0.7084117002671371,0.3527973133990918,0.3854673951550474,0.9845886208349046,0.425599400912837,0.6999841904327246,0.1551541447022243
31,0.9086795197633388,0.72583885665136,0.153695971809736,0.2354619075105992,0.4852031194169576,0.8962975034530649,0.3429204854790657,0.5661695938015223,0.0637557997203881,0.0830918470921336
32,0.5649343972531435,0.3019429208233704,0.980704265279804,0.0085573260302094,0.3903514588422941,0.852081408457778,0.6027726622120301,0.3492808740175401,0.4322315472242114,0.1204887371434959
